x,y
1502975.6389378482,7356708.407416823
1347314.4664187832,7606569.442747194
1195970.287506164,7325129.377761879
1230738.0461203863,7795192.756245271
1233452.8908505102,7315355.0606566975
1620442.2925351672,7550408.214287981
1822582.8044986222,7364961.98400973
1628004.0334523467,6934885.196567726
1252284.3067195534,8014892.927211884
1749907.7395379748,7731303.213477322
1496691.461278487,7498924.244140956
1421423.7421013128,8025285.068578523
1455106.3333731424,7458114.602592326
1360057.9461235167,7705979.334024826
1752333.7340690652,7571057.264500596
1372123.6250247876,7663868.890114906
1226325.4236130137,7676574.852571182
1407462.0107227112,7504928.998418583
1751899.0857303182,7545360.988375191
1851186.5541627044,7418945.4503424615
1870193.5592032925,7671069.061959256
1174464.2004801799,7395970.108582017
1718752.5473065618,7697586.2498082835
1175772.0684720415,7245107.085638406
1685017.5662312647,7039136.889364154
1653290.0882394183,7408288.627014015
1408216.7941936888,7479823.49443566
1064380.9899965967,7299919.181794878
1231933.4155735094,7594020.1265677465
1924618.2321358048,7587448.892386792
1965038.0933322385,7570190.470800706
2008599.4881045937,7650876.1419412
1492979.6792107911,7587690.044317974
1728857.6631070268,7332279.0789619535
1519377.47228972,7323969.793600618
1648118.1182016856,6938479.523410654
960072.345125607,7478062.685372707
1782018.4771103018,7721484.475792614
1597819.0364259933,7017821.571493337
2053593.175849468,7498380.1285716295
1577701.4924052977,7563700.239684269
1723427.3103077365,7295862.2447149055
1560462.159865921,7619566.002699281
1827984.3494486825,7361379.503646552
1598879.0040647583,7558208.880764726
1615091.61046948,7043034.8771067485
2084323.4015271098,7310052.306975846
1597411.7731691578,7443041.383903639
1738720.3484416394,6959798.097505474
1839903.968042097,7180943.247411551
1861878.936646682,7599121.465417022
1764340.0278635866,7670172.362315064
1256140.572786485,8015092.57523525
1703500.114541479,7463428.470613076
1615442.8721176474,7346815.357043151
1334023.8508158936,7567491.234270123
1612340.622964734,7070575.117753366
1936409.5096406369,7446851.910632768
1903000.770995771,7658105.1288453275
1656936.1758708572,7752010.852699451
1721641.899089089,6908830.848340703
1965297.0711825804,7449671.725714277
1235318.1398777508,7812367.304453432
1909304.5193369244,7324098.308236228
1540233.3589703725,7233578.485011641
1476372.4870880332,7965847.053012433
1832984.5774612231,7629233.31398493
1623796.6311154158,7124456.424124325
1394994.6738478625,7359947.157981847
1605494.4031303884,7345745.136918225
1482799.0292026089,7753876.527765583
1549718.295947978,7174417.488550618
1328654.6784788645,7687292.819420593
1472886.5624317809,7901757.147792563
1956376.030251695,7348998.708367214
1427952.4155245447,7270750.389204999
1500589.4876479069,7115738.691204977
1860773.8458091463,7534135.7811403945
1940045.0709099001,7302096.309979664
2007908.6500844532,7707887.375774428
1593175.7854167093,7634234.790507954
1284919.520180427,7527432.861303572
1760660.555454599,7485929.161203811
1482825.6107978136,7728449.42471718
1991954.6792031943,7264703.611014507
1403974.5330327065,7306855.9681277005
1968340.6005517973,7486431.731193792
1545899.331718096,7435301.038437305
1930463.324425873,7270150.197611779
1702861.7567613153,7228600.7144171
1278734.7981791396,7376250.207644425
1934545.2772862094,7625769.532626253
1710464.4276703831,7595534.9666134715
1488057.4607024435,7826032.394669925
1130750.285425492,7253060.130016769
1354068.5221219729,7367793.354735174
1956816.1126517719,7478960.656767031
1381558.9210638776,7711638.955587591
1897592.0795103735,7449377.974360878
1664273.5435576453,7455426.922825065
1820877.6355655394,7509011.934963203
1368894.5987581126,7794957.72130802
1535783.2252152043,7191045.828178283
1769642.685756721,7253785.015853081
1494786.5067280768,7805481.360832151
1486586.0357505926,7565468.833495565
1947244.6761118828,7278927.433602071
1788823.972149795,7733638.245153328
1514391.4217758148,7549016.91504701
1785604.890272974,7424789.973538334
2016532.8589831556,7472283.957347116
1112838.0311412865,7376854.6951978775
1733322.1590439477,7364931.46435859
1632187.0381099493,7506731.640397747
1047880.4094776727,7463102.350346666
2049635.2606330041,7720269.2476099
1374486.2618519494,7956347.110496332
1680765.964793745,7708987.207665576
1114797.787177721,7509486.650023416
1971029.5423683014,7627180.672766649
1400211.6065771817,7888873.376104596
1622035.6498878668,7121781.410110636
1653121.2278029425,7420991.734905496
1446502.9039481143,8027082.504272323
1496046.4187237888,7591551.361121503
1524511.442122479,7085760.739374866
1731034.0068426668,7617518.6011246955
1209558.1856535324,7528126.037793996
2032405.8966641112,7305198.599004292
1709930.817752414,7455244.090336775
2022620.6264361353,7425401.963852228
1668775.107470258,7693456.540401498
1781146.4436238029,7626055.695244166
1130454.3883780602,7385053.501132827
1390072.744942408,7389763.978882494
1944949.1849737477,7584562.35944402
977546.7243622396,7519180.684920511
1510715.885055645,7467229.049335088
1301424.1341442189,7609825.9474376235
1624935.1186263366,7448751.1314202715
1857075.0649718991,7254950.586596011
1390197.4057298424,7892545.381707657
1636441.7906773966,7266596.973510976
1880583.4479175175,7256210.894692956
1527003.3611862543,7660403.360130331
1347483.1906368213,7803102.3198279105
1793354.3165101786,7244840.06107205
1303336.206682072,7641743.468278043
2087278.348289557,7370601.123106942
1360155.6723303262,7915177.7294734325
1618845.0171639605,7767728.755209643
1523519.513940487,7429105.4680316625
1531849.7688676626,7084339.037477103
2062414.0464652926,7476248.297282767
1393904.8181987433,7272797.852397698
1401750.8151162495,7842644.727148979
1801950.0911005703,7322152.840804382
1307424.628635794,7802507.73764619
1472027.7100691888,7419817.043248277
1235305.7786879796,7605845.589266939
1870912.867199123,7497413.0572463535
1932922.163971414,7546815.706818033
1920248.080567534,7712415.322420737
1549381.4849915213,7290833.445276764
1457841.2053939141,7869226.997297232
1658826.6667465356,7734054.368981286
1970280.6092454642,7516967.479796941
1570223.6286045406,7245697.042891713
1499718.2865075613,7407186.524221476
1447368.0445296594,7691801.500419792
1710059.1403548787,7071003.237825841
1529590.107939837,7460311.8029516125
1703059.4420066434,7126745.925882939
2002378.025730876,7639496.783682061
1694443.7446059776,7341896.179680766
1507094.248356985,7745949.4549893495
1643600.9105230917,6982765.721020955
1403289.2288894989,7588423.596359993
1350236.0581223578,7438909.512779149
1954256.701067382,7713256.578038169
1627894.1814073343,7259331.890296838
1224745.4842469655,7500907.11276424
1191560.8667214187,7440682.202289712
1270699.3381876023,7819374.280258441
1003651.5133638821,7429840.811941342
1718569.8829593337,7097536.760491346
1646505.3753158639,7533479.562709674
1574062.9384421855,7382500.969280525
2048565.5146733054,7484939.412218522
1330741.5514340461,7716939.717662359
1586166.9578257566,7440972.268891014
1218568.207254352,7694712.685622911
1113953.7828753423,7494819.081231145
1869654.1048609936,7195683.1525225835
1322238.5205861025,8002008.117606378
1412516.4951215514,7717880.392492175
1236148.7759023863,7409334.640953128
1463176.6311028984,7323739.246248346
1356228.2463616743,7661469.636518727
1379571.8106388147,7457899.517588127
1759336.6178990696,6979212.214314097
1508085.7745087845,7115121.383138489
1904598.9332416693,7350229.783641645
1778371.6842479734,6876637.379444064
1401797.1002062517,7834832.960606676
1568713.5604226436,7012045.451832641
1432534.7566444797,7708484.594345318
1052726.0102151649,7511131.753520134
1519978.3747507492,7621376.531837111
1203191.9025554447,7271389.904728552
1113812.767031023,7512541.267493825
2033245.22736464,7279076.333713503
1398833.1152340514,7685419.527502183
1863360.0078356122,7442464.092454288
1499020.155405135,7303223.336321558
1358168.7739160107,7691169.047910301
1619462.071817438,7245436.521572193
1405685.03927543,7620260.390486877
1203305.68540792,7243892.949677221
1394321.2295658267,7292838.949743276
1047696.4694197743,7497269.127256921
1110282.9639965175,7481626.389550395
1337637.3761414848,7464510.456991883
1244259.2544322342,7939533.934400646
1290030.8203404678,7464175.725163608
1791428.127776423,7136460.983406726
1014874.9979387784,7441473.652220505
1636456.2572859053,7644579.727279443
1711634.1485467537,7258316.2267659865
1803811.8658932736,7104564.060598963
1214773.6940754054,7512734.562107426
1484195.9662486627,7681854.369995908
2098093.583859088,7417663.187898714
1721464.3429438625,7088146.713521493
1227686.350102127,7785238.538796312
1667161.5159734157,7641790.04335508
2032623.3905925544,7372503.325249448
1324875.6373219353,7741309.460475125
1694752.3344064518,7141788.794475432
1252748.0240290812,7592486.854843054
1506305.8358478774,7614097.701258727
1383155.4544887065,7318581.407908238
2002004.5270554773,7563779.905562907
1317904.0953225459,7789781.843554268
1211618.1771551084,7352202.357070257
2082075.175789891,7400330.607823301
1774536.5025384226,7551326.692359404
1721518.2543973215,7591993.970815838
1459544.4634046066,7680034.616039953
1068868.5231747394,7491930.028034408
1226163.7566494097,7638164.41259387
1461121.3127963576,7263562.372251055
1713468.472383815,7533402.996655914
1773550.619464239,7181415.962841247
1556024.3916182248,7272505.6136253225
1173622.2353885002,7317039.827205416
1779790.1304216883,7426182.007286563
1650542.0989596746,7022585.511451434
1800231.8602196095,7170831.1921730535
1569855.5310521598,7557986.379992205
1764746.8831850132,7617540.390949959
1146887.2204665018,7251434.056628524
1790357.9785359744,7276269.544666927
1053755.81955055,7317565.166466429
1890896.5503040114,7553040.290886875
1669729.1295786407,7026464.831906518
1655701.372223511,7606250.974290324
1694648.38040967,6908179.451235365
1278126.7469370307,7333387.297925368
1873311.1694265767,7298962.2925901
1962210.2102918315,7531112.877592098
1272325.1686047767,7979494.200375946
1679271.2293044028,7437137.858690049
2027443.9901145715,7428875.544807552
1279000.11166973,7743977.696506262
1452577.9302282068,7641582.102446004
1611842.4328640385,7235585.758016275
1335634.655333607,7912590.940141586
1994611.6567557328,7673428.770107646
1422679.7042542307,7319486.531308403
1102602.2778145662,7528312.730495871
1400952.0572068035,7411472.196251926
1446895.6774895852,7652460.504653749
1357427.329488497,7618210.740342226
1681143.4559959765,7435709.096828174
1575048.5281800143,7537521.127608522
1777466.4276562314,7337953.8744751625
1221330.1744327364,7441409.6055592075
962664.7484290896,7499371.390017209
1494764.3432096574,8031895.606447295
1106280.2931888392,7476153.420043131
1206077.6735539432,7304324.165819378
1662176.4974097703,6931900.557298326
1912654.987306821,7554008.736280547
1292081.6352376211,7987597.809022668
1495085.7251588376,7222605.405551165
1417757.745939848,7280852.7082563285
1210623.997753265,7507814.332810809
1513146.1927451922,7402148.207794798
1712744.1665313807,6899387.527083733
1717134.769640109,7334906.899661185
1725377.4124887725,7383659.041018335
1831287.927701995,7509650.686493442
1961115.6952557997,7449251.895503784
1391451.950622648,8032713.268000376
1736187.1803627159,7206274.298048964
1587377.8808384077,7779005.325113586
1135570.454963311,7515955.710091719
1618252.9587749662,7018825.85434661
1254956.2922631707,7587226.147469219
1529753.1405513561,7485179.191301768
1739161.9409480018,7133861.310175256
1801446.3611894846,7164429.704000972
1508209.970335985,7683236.476578873
1273241.4087092169,7800728.831804441
1329750.595162894,8031113.259812807
1811280.6184073193,7186110.633336684
1806961.8187356724,7459289.145690196
1727637.0824664528,7290453.731637369
1446302.6486396084,7934898.352672552
1516390.3992704116,7136768.620148327
1089109.62504868,7345650.870692003
1455167.158266955,7207111.554877771
980337.7888768163,7488068.306933537
1676264.386728995,7290612.116435238
1300524.649888732,8014911.7194825
1023591.3743831166,7539272.244830871
1844980.2088012937,7699372.007154072
1931065.3254278596,7659328.475620892
1455771.3385740488,7925093.480561432
1720225.2796592428,7734627.376477527
1028876.5751674157,7545940.951175803
1432148.7783910567,7858278.618636235
1897143.1648842278,7423662.723853443
1515374.5087028574,7412060.965384114
1010966.4793730851,7488672.670743359
1392261.5196562293,7585400.2085481975
1991377.9413082567,7456257.978382933
1382017.291809755,7340970.033152982
1535546.7828150876,7323109.306575576
1326276.0711208805,7787897.007711078
1682252.683866783,7094986.445274563
1418650.8008039673,7583600.870781109
1164451.2272616017,7387193.704470384
1641835.4501672373,7394455.152062953
1238078.015847563,7876187.417782688
1609535.6798450141,7094846.680164926
1451341.7136248744,7914138.627920786
1894523.8049792082,7546999.70487689
1543753.972586397,7353768.597634527
1842601.4582961183,7426104.30227353
1383460.657147875,7624749.885138742
1458798.2468652297,7890162.859486678
1048892.535316849,7419564.422440847
1185200.6178971052,7348539.106749192
1400783.720063761,7966584.635062536
2001785.4090422266,7659182.292318092
1671080.5795849403,7768434.5304856105
1455789.4002082888,7256547.792731351
1308657.8053856415,7335958.544289448
1790473.6148298874,7433774.547344005
1601291.8350441935,7745735.461495311
1558343.2067322372,7359195.544514789
1428140.152883512,7325970.31514736
1469794.123356156,7414284.531456572
1082005.2232857,7429891.584077023
1799735.2530058485,7154613.543859949
1700560.9615713954,7154212.0364267565
1569354.219581248,7067573.0245420635
1443139.8390170499,7600156.258077537
1666523.6263927778,7439220.826932216
1847467.652195483,7175693.365202383
1252559.1526558106,7552639.869971935
1431748.9752421346,7842592.586832871
1400135.7804417799,8018486.2463216735
1194880.5849284108,7506301.402775347
1889091.4410112859,7599034.664221702
1314158.934864469,7842175.122188292
1640643.5796098527,7185043.327710647
1515428.6944089434,7390357.501651451
2018097.665124657,7560607.465672268
1980909.6761923083,7535907.607115761
1355798.5473284256,7665371.68651705
1731868.3711969547,7637391.991287336
1711355.8790986673,7100665.723702036
2026467.2828708845,7568351.594625585
1455313.97664725,7216337.053696674
1128246.663198006,7278777.8620633315
1773169.071043755,7356636.0973330755
1369937.4660305548,7325953.879085948
1480384.7055245289,7214616.06579915
2038665.2669966447,7515674.877198224
1533747.0175284867,7693016.377478787
1391816.4559588756,7620314.015080894
2029710.6852088522,7538634.3215297265
1335234.7164350264,7946364.359347048
1186458.0115022457,7248276.820384357
1442438.3417820525,7662125.432971218
1317908.6730288502,7977970.997276562
1743821.8119156754,7336054.533350229
1673983.2411791456,7318727.740598621
1973217.986744337,7429775.628051452
1530158.415322132,7169518.46228653
1997828.2201951318,7462248.762989785
1420285.595061243,7846225.228293483
1570121.6933995185,7722085.717889771
1312952.1918369373,7789471.959445487
1754192.664257422,6938913.695452318
1634354.7123709982,7325314.451263455
1055675.5863802885,7383660.054226519
1710394.1867237699,7531523.720752062
1360945.355877766,7741836.012491758
1825031.6520726385,7498835.380555211
1733186.2335355976,7211550.527509834
1261357.726054755,7524293.350424788
1809941.0755984387,7458537.135006849
1506394.842000814,7314755.356418218
1977894.8009943024,7447829.084381671
1644665.1184477585,7509987.683445384
1236960.2426441913,7903601.948590171
1750252.102252814,7445168.395784182
1332602.4810424452,7628837.669182495
1736471.0893650586,7064232.382650784
1522191.214907088,7196289.56897415
2040380.9248853857,7645400.584921708
1919611.211030855,7366301.172357936
1920129.5805260537,7464782.054303378
1884190.2115957956,7603983.536714925
1636220.7458480385,7684159.801558064
1761464.1812070447,7719889.756290829
1850056.9430729118,7328675.056115383
1487203.5905696072,7963383.257793079
2080785.9919728027,7338837.827902475
1766597.2975725168,7304032.723632977
1610636.1910332064,7397021.4978661435
1982613.990531368,7649659.129541191
1231630.7543653667,7495693.359967358
1452926.890210792,7894115.467582403
1636802.4893372392,7065565.04418416
1237510.1299406597,7534593.345786247
2102350.4643087885,7413654.299605151
1598547.860387619,6997945.3611515695
1487652.231778891,7959042.3477990925
1871470.4006023975,7318716.291782085
1406063.28357387,7586151.522857163
1417615.99285758,7328762.691906119
1608385.153295079,7519915.597666998
2030990.6972217476,7642769.059829948
1509666.7677833736,7697811.802207771
2001520.5923597415,7392950.967403231
1387168.2942865926,7703142.610926885
1060604.9802244164,7334981.148357926
1719513.1297674943,7425045.871948347
1903502.1322631561,7294239.777847961
1707713.520688966,6897517.569268879
1311710.7079701375,7464871.505747288
1252617.6211671736,7805466.922307232
1492458.775880362,7822853.832513551
1878042.3841754736,7755308.875126177
1620418.4167698545,6946143.721832688
1588886.050724118,7772261.852013337
1574477.0397823951,7758893.125683888
1823962.9603795887,7395788.670228662
1928192.0212063002,7453083.71999527
1382210.1748532013,7781391.246666377
1948660.3181135925,7326653.044320901
1066264.6742713612,7346703.502640602
1405536.0130984224,7360873.302274757
1782057.6277772116,7328088.7675849395
1534469.3459461292,7424678.391190655
2015217.092617887,7462922.0666149
1890806.30199285,7183599.03713894
1141490.539840263,7523688.914675217
1549171.5394312856,7044123.659034768
1839528.6795271635,7304254.059982786
2015142.902976701,7690633.482444886
1511754.9801378895,7089888.964753441
1975561.7119760278,7499281.752469261
1765546.2123805005,6878383.228826504
1914008.1791500803,7259285.62182815
1537185.15219532,7761921.8972556805
2053075.785454515,7501543.9628140135
1629885.0166659115,7420045.523311312
1748850.3504754375,7691454.837709579
1400966.8470792908,7267332.58039257
1603410.8672505533,7042332.834867815
2025792.738054686,7559778.022864999
1514647.8931309874,7560011.726839257
1508772.5544025726,7581880.13805983
1578148.2704834132,7732819.952328394
1716760.5406339199,7203611.296422538
1497414.4058787716,7808845.738248468
1943185.4167920633,7285236.301270224
1066225.255338342,7348265.644250688
1984141.9922258372,7382704.674658801
1203593.186621386,7496932.015481854
2048755.4508655434,7590500.659189281
1148837.3973948015,7361046.377573233
1541795.8415473371,7810065.418229935
1281638.088307889,7650231.749855151
1587645.9856068608,6955973.291256892
1326963.0959699154,7756843.763055051
2044560.9261054543,7466548.805381132
1823782.7140380838,7286817.727495309
1950996.571592749,7410367.112193675
924807.0959324522,7534165.574719059
2044640.2404360543,7397020.676652741
1290144.6240244561,7588186.640396828
2043496.7678295504,7644688.381171598
1646351.4681415434,7334976.967077545
1893108.490991658,7425477.216821019
1890273.2390430286,7238748.972758269
1857215.4801215495,7333709.998647942
1540975.1174501304,7538214.424019514
1610210.7845258578,7285812.330649486
1724190.7663701917,7542834.164714814
1649112.447954179,7713662.569030896
1634250.0792038513,6908123.041173159
1498984.6025520586,7415671.939638846
1227564.532461719,7695825.158800521
1257691.749550754,7938844.9996038135
1614453.816020962,7325466.090538806
1469328.4844968566,7425238.97199003
1607786.723947581,7529369.979072782
1729041.364956317,7631528.5839374745
1960247.1107885633,7496747.559493807
1703179.682927087,7108921.84991142
2045075.8213937334,7577232.042811298
1517537.7363888444,7394689.64921998
1446778.8977217725,7941264.819113103
1201591.3757342855,7361070.874084919
1045996.4590923921,7437550.369267433
2102381.9727262827,7420954.29771279
1641352.2880246807,7654681.706159989
1746474.9342247136,7090448.655350804
1230916.2647746957,7513852.418029788
1348633.705791515,7826257.72400792
1614687.6946823336,7664797.169326607
1956646.9302565195,7317911.573294137
1541590.6623846968,7203485.032682759
2000209.3144759792,7725203.084785949
1486827.3648438773,7349468.052310985
994531.9538819198,7514293.071585202
1352565.6225783539,7983245.993901752
1917272.3383134669,7415195.614667261
1584167.4302566547,7767227.018095672
1707914.2807290126,7356719.532832481
1493676.3843286461,7395472.287963834
1792994.9414009082,7201855.713892791
1534427.3576403284,7421259.442023138
1712554.7548958878,7536114.571210341
1722983.1878025676,7570806.728463726
1674845.8169988217,7260810.967320442
1709274.0254730524,7265117.5449522035
1294771.3296633656,7327054.426190135
1369214.7516730279,7657628.332833994
1146665.9850361017,7261769.64230587
1125409.5920451228,7381870.134789524
1758785.0903246305,7744093.556810981
1252229.54570834,7738752.4314593235
1790859.5960780852,7261017.0690268865
1751549.489344947,7162962.371040067
1409755.569773999,7356352.862617897
1739347.5428278893,6966205.45934684
1695198.5198528883,6885396.120858319
1508957.5313413418,7630774.678416879
1194986.370951465,7534373.840609382
2035171.7336607338,7286718.586087932
1578601.911390674,7676473.456386593
1552662.280145505,7706559.214646583
1053357.1231081432,7535221.026121308
1806260.469736549,7359267.422844737
1649992.983189783,7750492.510646427
1828386.9791464484,7225137.2103906125
1298060.9753884412,7895773.611087808
1492555.6610865667,7362832.71731329
1380776.0372434594,7759521.3648118675
1969984.6015620136,7500141.853882262
1361181.0280280279,7791678.138194135
1471226.3317893315,7498172.104744676
1562942.4233611356,7279163.704178528
1682765.618817953,7664702.647221746
1362686.4716714416,7593635.391471811
1505425.8073873837,7205800.582325947
1952618.9574153868,7733537.671067304
1243234.8904902884,7435607.022421323
1320950.317237515,7593197.243867783
1759900.572567782,7258536.74522094
1966443.091331758,7620385.794353018
1712411.3619104233,7112012.262150423
1719072.3085598378,7242833.955040574
1844907.624439272,7568400.813227724
1063524.3170645768,7536672.888231019
1362581.6280865672,7629178.548604244
1034745.8430023033,7549914.095809601
1871549.5408104272,7492274.160887366
1356732.2049391838,7482383.074450062
1522043.0471999715,7373740.758526122
1687310.3019855623,7289971.018309494
1122784.427637633,7438102.520658967
1461153.0724571692,8026068.9190025795
1261797.7848165547,7392206.291002496
1826562.710168006,7249666.972695556
1906858.5599176842,7443659.844325727
1275295.9992730343,7858055.466171251
1374390.2075636503,7797694.108775985
1378476.6840420407,7640375.792898115
1537342.3650056352,7186083.960356416
1473857.0711591812,7783207.139494012
1693599.676450356,7562043.433064168
1996180.7308991707,7596507.411605006
1359627.7797259216,7483218.943894869
1352085.6461350825,7463616.799659975
1423262.126476509,7419250.031195647
1654241.873921593,7476725.199753893
1512105.0571306315,7211203.363591887
1722584.4075310265,6945594.5545640895
1223614.9244791185,7557736.831121264
1568076.691647166,7513454.594893833
1120546.4377351345,7293793.666139521
1383609.8264531097,7371020.742926804
1610914.4016357413,7478922.223501531
1664462.8459179173,7701489.218301662
1592110.3883987186,7623507.914330951
1559325.2372038597,7562821.467349337
1647183.505893135,7287882.009654792
1620014.7678900054,7502746.615550229
1695666.415448456,7530641.899653132
1122039.8521971155,7447249.730082801
2023919.9278053385,7567933.34380866
1131688.8786680838,7471334.280487805
1333778.3528120979,7320492.323791419
1398997.9883684213,7998363.248762155
1145190.5004869562,7431062.530696941
1464720.7278652117,7835546.793898756
1604149.956295996,7014391.866632937
1470401.227765205,7421707.483181085
1677575.937766539,7706472.102891484
1248102.3321935248,7924815.940317199
1428528.496774069,7776630.223391138
1520038.3399687472,7565378.696105727
1687080.7769163724,6964089.866862877
1958183.9944590924,7532195.588877451
1108095.2576970668,7342543.650919414
1218209.9355970533,7594257.966788778
1994714.2810668948,7414152.950286582
1861077.0636507862,7419550.799493619
1438390.982240267,7666979.3661558945
1293270.718627278,7421944.748447843
1711242.0506269848,7718754.838170772
1670418.2865712168,7729048.500992288
1713337.4446734816,7132211.203594542
1329557.463793817,7605670.179700857
1762734.6616335001,7428769.553098325
1983154.2976336728,7693707.09420316
1714125.8632703205,7763560.383261887
1727753.134970698,7592490.777905684
1573734.1914254217,6993541.848808114
2005120.5906980925,7728404.21541004
1419671.8421293518,7313521.081127579
1874982.1209699553,7340530.52067654
1358949.4372375156,7619255.784562898
1713027.795089147,7173987.097437805
1225283.5879585363,7848738.751321868
1894839.6308050135,7365697.0304315835
1420832.3303459096,7692720.990077925
1586621.9565524668,7666918.873699675
1911867.614992119,7282297.833923585
1534167.5253844187,7100311.471380775
1405546.4276909004,7818909.672479381
2011726.010956447,7725442.242337693
1597189.2855543871,7281717.272070755
1807434.800939837,7289507.872812737
1522998.0760855167,7145160.273199563
1383554.5876967711,8030308.042184586
1618150.0232159216,7676857.100366946
1459736.4793166402,7376923.154367559
1414020.279271055,7538031.8094948195
1410669.7909203933,7339457.638043759
1385122.8446273832,7699318.829321418
1926187.2055033476,7662175.435845209
1974413.2503176269,7638450.778229967
1520156.0425396045,7652215.772800211
1466770.6034078626,7270513.840843201
1514909.0076347706,7380734.208315406
1951996.6689310865,7354167.7437253725
1470488.0902727866,7621102.552133558
1778398.2758739986,7222561.41170626
1602210.6427923648,7099250.0534975
1388581.4653311209,7311578.321241736
1848122.2049977372,7600842.280121055
1417468.5857542525,7937636.636423042
1848491.6710805136,7642869.986067349
1693062.0489184204,7197349.183708437
1517258.9638923772,7743341.680785889
2099511.069835824,7366462.307030411
1842741.760418107,7507925.555030754
1739330.9409227432,7409572.250023202
1526223.9530244097,7393050.7714502225
1627975.7934325994,7408867.445481657
1290585.5010701255,7556872.400602533
1031998.7693207782,7399504.748975463
1460131.4639514268,7587403.078459683
1641927.8270658469,7748769.073542204
1546902.867381756,7666074.334603145
1050124.2583795819,7535271.359226625
1184684.454553395,7319861.315203739
1467505.653033957,7495894.489389842
1884839.8661421183,7639986.186169991
1334537.1510810652,7465476.120647922
1304562.9361071105,8030674.6565524535
1933327.5629502852,7507294.013667915
1771753.7871397594,7255165.788509969
1804884.0280654915,7433313.892025003
1665307.8097611363,6897301.629150337
1823375.792645643,7595184.790534969
1865252.0896238596,7187771.472077098
1861760.6326650744,7255978.160979719
1377059.7817450147,7662201.129123975
1556125.4603431355,7304216.077359168
1262388.3372356389,7823570.490839412
1891236.8735435759,7294880.259135204
1372296.1649252623,7769486.84061288
2043499.539212029,7558347.27020868
1126908.3664289594,7275827.9037399385
1257498.8708170925,7936877.148051097
1819414.7669531181,7344825.607462217
1709028.6565520107,7230994.520035827
1582333.7444012268,7195411.912633811
1164755.7860015086,7328634.487258943
1942842.5204657307,7663001.827634465
1704969.2644994163,7292878.497323735
1691100.7102563402,6904368.727517632
1509754.6496434177,7202918.734223624
1524087.7080849118,7697747.209676578
1893863.6276256042,7201032.579631388
1711148.5299682594,6903154.679563735
1449615.265279001,8000940.491491431
1552056.8581570617,7749652.968243186
1846749.810321345,7639367.852321886
1686625.6157051888,7059731.1735277185
969468.0374996024,7506281.901755039
1700786.5423994306,7744630.488638465
1775206.1380068045,7242839.528066605
1544633.0834009787,7509842.823470194
1886181.160141654,7338312.52080652
1201377.4280467639,7249501.090486083
1628975.6935501616,6955519.242904496
1291218.329193759,7998524.271652607
1151249.6434746042,7512505.113390392
1048913.5665673758,7335607.322766549
1475739.373715661,7359946.572557575
1307657.4776498256,7898298.852957746
1132651.583269044,7451476.386002085
1693210.3812344074,7263898.876197719
1796078.7903982038,7392677.207809245
1674410.7226381344,6958772.147155222
1569047.0047503563,7182909.2646839935
1618780.7824016935,6935940.108765037
1189407.1260764664,7494818.1407284895
1305498.958527279,7413846.067794336
1425244.3330410235,7594063.999846242
1709784.5171938338,7048916.464561639
1336259.455239341,7470900.417174457
1649354.9778107838,7331352.767121867
940253.9550350963,7493565.707160095
2062181.4238386247,7522678.8193594115
1050233.0036063963,7495979.1784667
1479815.202809459,7429109.756412338
1591704.3238701592,7137029.839893225
1146332.6634624295,7416081.217287015
2018846.8643209224,7627149.74861064
1662514.329087763,7082911.913767377
1620316.9076549902,7114426.591467696
2088249.8626047058,7449900.555626938
1873476.6605406431,7617652.775687838
1398926.741925689,7458809.249555619
1753343.1654742584,7365619.892300388
1988158.896987646,7418951.879871674
2066172.4041738543,7439190.427338058
1430515.9578557564,7725657.13423058
1394749.6655034714,7890025.635342991
1921107.9966012663,7472521.4315760955
1433962.770432272,7366258.465759005
1515512.7809182638,7486769.557878034
1583412.1585199432,6978821.728072327
1514371.544692658,7148759.7023340305
894824.8012107336,7543233.347163427
1803155.1377966716,7309857.45035352
1501825.0658938908,7169837.1465516295
1610905.061063548,7699528.019136338
1236932.064591106,7614084.035550557
1367498.7269844029,7972676.739258939
1590776.7792003145,6952604.4138942035
1677076.4158369508,7165571.625396721
1824563.3940976681,7634831.921913125
1645744.5062241205,7717583.002240427
1911384.407266032,7472153.724427607
1480484.5561717583,7141200.694768805
1258651.1940072314,7877051.582461878
1760598.473414856,7070147.13203865
1232155.346339041,8043090.914879297
1254276.3194205356,7571102.409883224
1389557.7709446875,7958691.403588251
1628170.7803300754,7433762.448798527
1390502.5287692326,7518737.837873158
1915501.2703336496,7554595.89601977
1544275.337034371,7529758.14680841
1283543.2447905543,7488453.547934135
1315896.151598026,7354832.664296638
1467707.9036086556,7258774.914369176
1667073.4501477063,7369222.488366022
1306734.9763791193,7646265.05015909
1448293.3759865859,7599037.003421138
1250004.1360367858,7829497.869615546
1550182.3608904192,7688876.367987872
1214992.422025981,7551161.403370425
1669672.3628679984,7246252.943772547
1660246.849937317,7365185.58989248
1336497.2112213382,7715047.083721079
1978649.5049812803,7381312.486002701
1631299.4310322122,7301376.675992255
1670568.0517161055,7065701.204622547
1489810.2976684147,7118365.8548372025
1697907.0679826606,7615191.238392865
1169783.33262503,7244669.778637685
1465622.5686334143,7243509.275135184
1558640.0699306272,7482290.983940144
2046563.418697198,7569560.745554843
1919896.9263574374,7321478.620082961
1786295.6907143486,7247397.905873876
