x_m,y_m,lon,lat
2084323.402,7310052.307,-93.94433691,29.76659982
1597411.773,7443041.384,-98.97673693,31.10371968
1738720.348,6959798.098,-97.60263726,26.72901782
1839903.968,7180943.247,-96.51718273,28.69934869
1861878.937,7599121.465,-96.14291981,32.45570681
1764340.028,7670172.362,-97.1625915,33.12149054
1256140.573,8015092.575,-102.7082421,36.23364694
1703500.115,7463428.471,-97.85838857,31.27353947
1615442.872,7346815.357,-98.79831655,30.23595137
1334023.851,7567491.234,-101.7642486,32.21588772
1612340.623,7070575.118,-98.86022053,27.7471734
1936409.51,7446851.911,-95.4165501,31.06072652
1903000.771,7658105.129,-95.6805188,32.97257031
1656936.176,7752010.853,-98.30173968,33.87799307
1721641.899,6908830.848,-97.78434812,26.27175729
1965297.071,7449671.726,-95.1122291,31.07496139
1235318.14,7812367.304,-102.8808007,34.40144431
1909304.519,7324098.308,-95.75040957,29.96629826
1540233.359,7233578.485,-99.58560045,29.22114465
1476372.487,7965847.053,-100.2611655,35.81588615
1623796.631,7124456.424,-98.7377654,28.23198915
1394994.674,7359947.158,-101.0944008,30.35514578
1605494.403,7345745.137,-98.90197707,30.22724719
1482799.029,7753876.528,-100.1861884,33.90550688
1549718.296,7174417.489,-99.49071119,28.68771012
1328654.678,7687292.819,-101.8425076,33.29327639
1472886.562,7901757.148,-100.2977897,35.23777243
1956376.03,7348998.708,-95.25117188,30.1730879
1500589.488,7115738.691,-99.99400067,28.15974744
1860773.846,7534135.781,-96.17859527,31.87154727
1940045.071,7302096.31,-95.44099998,29.75731767
2007908.65,7707887.376,-94.53137389,33.37853645
1593175.785,7634234.791,-99.00313993,32.82472753
1284919.52,7527432.861,-102.2773135,31.84736813
1760660.555,7485929.161,-97.25117784,31.46462971
1482825.611,7728449.425,-100.1854395,33.6765381
1991954.679,7264703.611,-94.92168027,29.40051161
1403974.533,7306855.968,-100.9958374,29.8779204
1968340.601,7486431.731,-95.06308685,31.40426344
1545899.332,7435301.038,-99.51819523,31.03720795
1930463.324,7270150.198,-95.5534508,29.47335155
1702861.757,7228600.714,-97.91172845,29.15973491
1278734.798,7376250.208,-102.3093792,30.4858024
1934545.277,7625769.533,-95.35732887,32.67026572
1710464.428,7595534.967,-97.75694513,32.46099121
1488057.461,7826032.395,-100.1301891,34.55553307
1130750.285,7253060.13,-103.8087081,29.34008391
1354068.522,7367793.355,-101.5220215,30.42142017
1956816.113,7478960.657,-95.18783682,31.3416564
1381558.921,7711638.956,-101.2767002,33.51915656
1897592.08,7449377.974,-95.82283053,31.09726731
1820877.636,7509011.935,-96.6090555,31.65725892
1368894.599,7794957.721,-101.4247563,34.2680438
1535783.225,7191045.828,-99.63289027,28.83806396
1769642.686,7253785.016,-97.21801545,29.37331591
1494786.507,7805481.361,-100.0567203,34.37043301
1486586.036,7565468.833,-100.1425716,32.20951416
1947244.676,7278927.434,-95.37651761,29.5461489
1788823.972,7733638.245,-96.88071805,33.6867392
1514391.422,7549016.915,-99.84728798,32.06143986
1785604.89,7424789.974,-97.0056874,30.90872531
2016532.859,7472283.957,-94.56317719,31.2567549
1112838.031,7376854.695,-104.0398948,30.44841015
1733322.159,7364931.464,-97.56741751,30.38160274
1632187.038,7506731.64,-98.60302835,31.67347015
1047880.409,7463102.35,-104.7555814,31.20089378
2049635.261,7720269.248,-94.07580091,33.47053725
1374486.262,7956347.11,-101.3859599,35.72334027
1680765.965,7708987.208,-98.05211204,33.4871105
1114797.787,7509486.65,-104.0703374,31.64202219
1971029.542,7627180.673,-94.96736208,32.66860577
1400211.607,7888873.376,-101.0945457,35.11749895
1622035.65,7121781.41,-98.75602556,28.20805007
1446502.904,8027082.504,-100.5949569,36.36753805
1496046.419,7591551.361,-100.0421285,32.44432577
1524511.442,7085760.739,-99.75096365,27.88913332
1731034.007,7617518.601,-97.53256791,32.65486648
1209558.186,7528126.038,-103.0750965,31.83720751
2032405.897,7305198.599,-94.48395855,29.74738115
1709930.818,7455244.09,-97.79244765,31.19875652
2022620.626,7425401.964,-94.52360033,30.83260706
1668775.107,7693456.54,-98.18404433,33.34914251
1781146.444,7626055.695,-96.99513273,32.72053192
1130454.388,7385053.501,-103.859209,30.52782685
1390072.745,7389763.979,-101.1489218,30.62309374
1944949.185,7584562.359,-95.26513069,32.2957603
977546.7244,7519180.685,-105.5236541,31.67566427
1510715.885,7467229.049,-99.88717612,31.32541615
1301424.134,7609825.947,-102.1193058,32.59169553
1624935.119,7448751.131,-98.68692911,31.15249139
1857075.065,7254950.587,-96.31613422,29.36080811
1390197.406,7892545.382,-101.2048181,35.14966297
1636441.791,7266596.974,-98.59038811,29.51141814
1880583.448,7256210.895,-96.07333937,29.36487505
1527003.361,7660403.36,-99.71036161,33.06373639
1347483.191,7803102.32,-101.658733,34.33871832
1793354.317,7244840.061,-96.97601321,29.2871653
1303336.207,7641743.468,-102.1053831,32.8792518
2087278.348,7370601.123,-93.87910665,30.30949565
1360155.672,7915177.729,-101.5378654,35.35034995
1523519.514,7429105.468,-99.75326165,30.98210807
1531849.769,7084339.037,-99.67644671,27.87613792
2062414.046,7476248.297,-94.07889924,31.2712113
1393904.818,7272797.852,-101.0967604,29.57036407
1401750.815,7842644.727,-101.0727487,34.70099399
1307424.629,7802507.738,-102.0941842,34.32724484
1472027.71,7419817.043,-100.2932017,30.89840889
1235305.779,7605845.589,-102.823603,32.54259387
1870912.867,7497413.057,-96.08504232,31.53806946
1932922.164,7546815.707,-95.40961556,31.96091101
1920248.081,7712415.322,-95.47205611,33.45488942
1549381.485,7290833.445,-99.48864947,29.73649418
1457841.205,7869226.997,-100.4615408,34.94405979
1658826.667,7734054.369,-98.28429718,33.71605211
1970280.609,7516967.48,-95.0282143,31.67801985
1570223.629,7245697.043,-99.27588941,29.32892177
1499718.287,7407186.524,-100.0029531,30.78505564
1447368.045,7691801.5,-100.5662577,33.34549514
1710059.14,7071003.238,-97.86889102,27.73800778
1529590.108,7460311.803,-99.68865464,31.26283551
1703059.442,7126745.926,-97.92930862,28.24186932
2002378.026,7639496.784,-94.62654913,32.76607705
1694443.745,7341896.18,-97.97704989,30.18130524
1507094.248,7745949.455,-99.92327229,33.83422844
1643600.911,6982765.721,-98.55472677,26.95135339
1403289.229,7588423.596,-101.0301198,32.41213218
1350236.058,7438909.513,-101.5725293,31.06100831
1954256.701,7713256.578,-95.10569093,33.44942746
1627894.181,7259331.89,-98.67958256,29.44693575
1224745.484,7500907.113,-102.9068087,31.5960304
1191560.867,7440682.202,-103.238459,31.04592446
1270699.338,7819374.28,-102.4975722,34.47229773
1003651.513,7429840.812,-105.203705,30.88392119
1718569.883,7097536.76,-97.77716358,27.97579749
1646505.375,7533479.563,-98.44776461,31.91245324
1574062.938,7382500.969,-99.22644107,30.5605193
2048565.515,7484939.412,-94.21965643,31.35590501
1330741.551,7716939.718,-101.8253282,33.56046566
1586166.958,7440972.269,-99.09503073,31.08597942
1218568.207,7694712.686,-103.0279916,33.33825585
1113953.783,7494819.081,-104.0735457,31.50982885
1869654.105,7195683.153,-96.20740603,28.82330467
1322238.521,8002008.118,-101.9717724,36.12817403
1412516.495,7717880.392,-100.9435955,33.57814517
1236148.776,7409334.641,-102.7623067,30.77475494
1463176.631,7323739.246,-100.3824951,30.03325828
1356228.246,7661469.637,-101.5421778,33.06463619
1379571.811,7457899.518,-101.2668157,31.23529606
1759336.618,6979212.214,-97.39107407,26.90012
1508085.775,7115121.383,-99.91763068,28.1541539
1904598.933,7350229.784,-95.78889986,30.20302656
1778371.684,6876637.379,-97.22552689,25.96917132
1401797.1,7834832.961,-101.0714176,34.6306101
1568713.56,7012045.452,-99.30655979,27.22224976
1432534.757,7708484.594,-100.7270208,33.49491155
1052726.01,7511131.754,-104.7262344,31.63462249
1519978.375,7621376.532,-99.78652002,32.7125958
1203191.903,7271389.905,-103.0671537,29.52537207
2033245.227,7279076.334,-94.4887427,29.51203546
1398833.115,7685419.528,-101.0877347,33.28477736
1863360.008,7442464.092,-96.1846836,31.04620183
1499020.155,7303223.336,-100.0101621,29.84909553
1358168.774,7691169.048,-101.5257567,33.33221171
1619462.072,7245436.522,-98.76822771,29.32265523
1405685.039,7620260.39,-101.0076897,32.69885931
1203305.685,7243892.95,-103.0581301,29.2778135
1394321.23,7292838.95,-101.0945036,29.75088196
1047696.469,7497269.127,-104.773001,31.50803656
1110282.964,7481626.39,-104.107081,31.38995805
1337637.376,7464510.457,-101.7089458,31.28971599
1244259.254,7939533.934,-102.8187693,35.54939247
1290030.82,7464175.725,-102.2098378,31.27911932
1791428.128,7136460.983,-97.02587543,28.31128413
1014874.998,7441473.652,-105.091811,30.99320856
1636456.257,7644579.727,-98.53868155,32.91351177
1711634.149,7258316.227,-97.81540997,29.4258449
1803811.866,7104564.061,-96.90864965,28.02070436
1214773.694,7512734.562,-103.0154656,31.70003429
1484195.966,7681854.37,-100.1698711,33.25704812
2098093.584,7417663.188,-93.73890209,30.7270439
1721464.343,7088146.714,-97.74967664,27.89059152
1227686.35,7785238.539,-102.9559414,34.1553407
2032623.391,7372503.325,-94.44674906,30.35253368
1324875.637,7741309.46,-101.8930679,33.77898176
1694752.334,7141788.794,-98.01124564,28.37884802
1252748.024,7592486.855,-102.6342218,32.42626996
1506305.836,7614097.701,-99.93266801,32.64723856
1383155.454,7318581.408,-101.2130581,29.98162782
2002004.527,7563779.906,-94.66951238,32.08557486
1317904.095,7789781.844,-101.977776,34.21436668
1211618.177,7352202.357,-103.0027737,30.25487701
1774536.503,7551326.692,-97.08676502,32.04979763
1721518.254,7591993.971,-97.63997674,32.42705998
1459544.463,7680034.616,-100.4347584,33.24006015
1068868.523,7491930.028,-104.5475237,31.46804927
1226163.757,7638164.413,-102.9302043,32.83124546
1461121.313,7263562.372,-100.4015774,29.49127933
1713468.472,7533402.997,-97.73846689,31.90138179
1773550.619,7181415.963,-97.19662279,28.72058829
1556024.392,7272505.614,-99.42085577,29.57114162
1173622.235,7317039.827,-103.3869731,29.92854053
1779790.13,7426182.007,-97.06623427,30.92265176
1650542.099,7022585.511,-98.47936829,27.3100001
1800231.86,7170831.192,-96.92633624,28.61883762
1569855.531,7557986.38,-99.25809815,32.14014445
1764746.883,7617540.391,-97.17265589,32.64780487
1146887.22,7251434.057,-103.641831,29.33033597
1790357.979,7276269.545,-96.99809983,29.57089189
1053755.82,7317565.166,-104.6298564,29.89418453
1890896.55,7553040.291,-95.85231331,32.03181279
1669729.13,7026464.832,-98.28498021,27.34248065
1655701.372,7606250.974,-98.33877381,32.56611571
1694648.38,6908179.451,-98.05424583,26.27045763
1278126.747,7333387.298,-102.3063961,30.09989126
1873311.169,7298962.293,-96.13290438,29.75198539
1962210.21,7531112.878,-95.1068151,31.80843216
1272325.169,7979494.2,-102.5195668,35.915891
1679271.229,7437137.859,-98.11802223,31.04092017
2027443.99,7428875.545,-94.47132436,30.86167632
1279000.112,7743977.697,-102.3894605,33.79501264
1452577.93,7641582.102,-100.5077283,32.89365853
1611842.433,7235585.758,-98.84784556,29.23466056
1335634.655,7912590.94,-101.8070129,35.3236865
1994611.657,7673428.77,-94.69209828,33.07452327
1422679.704,7319486.531,-100.8028127,29.99301566
1102602.278,7528312.73,-104.2066399,31.80722801
1400952.057,7411472.196,-101.0373493,30.81945289
1446895.677,7652460.505,-100.5691634,32.99132804
1357427.329,7618210.74,-101.5229327,32.67544646
1681143.456,7435709.097,-98.09862913,31.02777455
1575048.528,7537521.128,-99.20450993,31.95564387
1777466.428,7337953.874,-97.11469962,30.1292453
1221330.174,7441409.606,-102.9262517,31.05992978
962664.7484,7499371.39,-105.6700026,31.49084527
1494764.343,8031895.606,-100.0582588,36.4122844
1206077.674,7304324.166,-103.0467136,29.82258052
1662176.497,6931900.557,-98.37531247,26.4895644
1912654.987,7554008.736,-95.62126864,32.03298107
1292081.635,7987597.809,-102.3028639,35.99288453
1495085.725,7222605.406,-100.0505713,29.12295629
1417757.746,7280852.708,-100.8508326,29.64479423
1210623.998,7507814.333,-103.0578784,31.65474626
1513146.193,7402148.208,-99.86243891,30.73963134
1712744.167,6899387.527,-97.87508502,26.18797932
1717134.77,7334906.9,-97.74252173,30.11443815
1725377.412,7383659.041,-97.64607027,30.5516988
1831287.928,7509650.686,-96.49890118,31.66008808
1961115.695,7449251.896,-95.15628949,31.07284039
1391451.951,8032713.268,-101.2078396,36.41433227
1736187.18,7206274.298,-97.57381256,28.95249394
1587377.881,7779005.325,-99.05190155,34.12858295
1135570.455,7515955.71,-103.853399,31.70689444
1618252.959,7018825.854,-98.8059051,27.27964048
1254956.292,7587226.147,-102.6093828,32.3794078
1529753.141,7485179.191,-99.68619734,31.48663406
1739161.941,7133861.31,-97.55966389,28.29937799
1801446.361,7164429.704,-96.91573498,28.56085491
1508209.97,7683236.477,-99.91174578,33.26956992
1273241.409,7800728.832,-102.4653697,34.30488067
1329750.595,8031113.26,-101.8939879,36.39207732
1811280.618,7186110.633,-96.80877486,28.75367504
1806961.819,7459289.146,-96.77135209,31.21370658
1727637.082,7290453.732,-97.64320355,29.7122723
1446302.649,7934898.353,-100.5917029,35.53566202
1516390.399,7136768.62,-99.83269163,28.34925429
1089109.625,7345650.871,-104.2746828,30.15966591
1455167.158,7207111.555,-100.4606504,28.98252735
980337.7889,7488068.307,-105.4779262,31.39725579
1676264.387,7290612.116,-98.17494574,29.72243959
1300524.65,8014911.719,-102.2154312,36.24092566
1023591.374,7539272.245,-105.0472317,31.87605562
1844980.209,7699372.007,-96.28706409,33.36276268
1931065.325,7659328.476,-95.37950564,32.97337378
1455771.339,7925093.481,-100.4868919,35.44765173
1720225.28,7734627.376,-97.62108785,33.71098483
1028876.575,7545940.951,-104.994501,31.93816644
1432148.778,7858278.619,-100.7420013,34.84412499
1897143.165,7423662.724,-95.83769751,30.86613117
1515374.509,7412060.965,-99.83897049,30.82882982
1010966.479,7488672.671,-105.1558368,31.41592606
1392261.52,7585400.209,-101.1472398,32.38394664
1991377.941,7456257.978,-94.83541951,31.12352243
1382017.292,7340970.033,-101.2274506,30.18308219
1535546.783,7323109.307,-99.63079341,30.02762271
1326276.071,7787897.008,-101.8865155,34.19870803
1682252.684,7094986.445,-98.14686599,27.95883069
1418650.801,7583600.871,-100.866101,32.36991352
1164451.227,7387193.704,-103.5051325,30.55726331
1641835.45,7394455.152,-98.51697169,30.661902
1238078.016,7876187.418,-102.8687753,34.97699143
1609535.68,7094846.68,-98.88619894,27.96636165
1451341.714,7914138.628,-100.5350713,35.34868037
1894523.805,7546999.705,-95.81628373,31.97625988
1543753.973,7353768.598,-99.54423868,30.30338251
1842601.458,7426104.302,-96.40806567,30.90528743
1383460.657,7624749.885,-101.2456627,32.73722913
1458798.247,7890162.859,-100.4519999,35.1328136
1048892.535,7419564.422,-104.7254083,30.80977784
1185200.618,7348539.107,-103.2765648,30.21516351
1400783.72,7966584.635,-101.0967182,35.81835697
2001785.409,7659182.292,-94.6226559,32.94331707
1671080.58,7768434.53,-98.14572786,34.02383924
1455789.4,7256547.793,-100.4563508,29.42791224
1308657.805,7335958.544,-101.9895775,30.12837234
1790473.615,7433774.547,-96.95207517,30.98836642
1601291.835,7745735.461,-98.90450898,33.82780918
1558343.207,7359195.545,-99.39196173,30.35160754
1428140.153,7325970.315,-100.7465733,30.05173822
1469794.123,7414284.531,-100.3164476,30.84855654
1082005.223,7429891.584,-104.3832078,30.91491384
1799735.253,7154613.544,-96.93601325,28.47283219
1700560.962,7154212.036,-97.94959261,28.48986907
1569354.22,7067573.025,-99.29653064,27.72332073
1443139.839,7600156.258,-100.6063463,32.52037637
1666523.626,7439220.827,-98.25147757,31.06154679
1847467.652,7175693.365,-96.44146393,28.64988791
1252559.153,7552639.87,-102.6261626,32.06771577
1431748.975,7842592.587,-100.7452181,34.70274379
1400135.78,8018486.246,-101.1096324,36.28670207
1194880.585,7506301.403,-103.2236844,31.63711581
1889091.441,7599034.664,-95.85317184,32.44607214
1314158.935,7842175.122,-102.0288749,34.68570301
1640643.58,7185043.328,-98.55796195,28.77624629
1515428.694,7390357.502,-99.83873411,30.63347101
2018097.665,7560607.466,-94.50057782,32.04997503
1355798.547,7665371.687,-101.5473716,33.09970398
1731868.371,7637391.991,-97.5189023,32.83352877
1711355.879,7100665.724,-97.84989268,28.00529799
2026467.283,7568351.595,-94.40773712,32.11580953
1455313.977,7216337.054,-100.4595353,29.06565544
1128246.663,7278777.862,-103.8437189,29.57080993
1773169.071,7356636.097,-97.15437343,30.29838928
1369937.466,7325953.879,-101.3512046,30.04662726
1480384.706,7214616.066,-100.2016887,29.05082403
2038665.267,7515674.877,-94.30714911,31.63676122
1533747.018,7693016.377,-99.63688085,33.35714575
1391816.456,7620314.015,-101.1558613,32.69812176
2029710.685,7538634.322,-94.38933227,31.8472311
1335234.716,7946364.359,-101.8175069,35.62817403
1186458.012,7248276.82,-103.2330098,29.31297646
1442438.342,7662125.433,-100.6175132,33.07811126
1317908.673,7977970.997,-102.0149356,35.91057452
1743821.812,7336054.533,-97.46488306,30.11956656
1673983.241,7318727.741,-98.19381033,29.97592063
1530158.415,7169518.462,-99.69121372,28.64420742
1997828.22,7462248.763,-94.76474865,31.17465491
1420285.595,7846225.228,-100.8706911,34.73472403
1570121.693,7722085.718,-99.2433562,33.6172084
1312952.192,7789471.959,-102.0314859,34.21076799
1754192.664,6938913.695,-97.45213676,26.53725264
1634354.712,7325314.451,-98.60429817,30.04038357
1055675.586,7383660.054,-104.6386846,30.48945701
1710394.187,7531523.721,-97.77142855,31.88503374
1360945.356,7741836.012,-101.5032918,33.78870602
1825031.652,7498835.381,-96.56851807,31.56456481
1733186.234,7211550.528,-97.60345625,29.00061329
1261357.726,7524293.35,-102.5259488,31.8145197
1809941.076,7458537.135,-96.74026695,31.20615541
1506394.842,7314755.356,-99.93363457,29.95291959
1977894.801,7447829.084,-94.98095068,31.05332062
1644665.118,7509987.683,-98.47069861,31.70128641
1236960.243,7903601.949,-102.8888475,35.22378199
1750252.102,7445168.396,-97.37110645,31.10016606
1332602.481,7628837.669,-101.789899,32.76774096
1736471.089,7064232.383,-97.60250076,27.67205818
1522191.215,7196289.569,-99.77222539,28.88564651
2040380.925,7645400.585,-94.21748526,32.80191677
1919611.211,7366301.172,-95.62620315,30.34236671
1920129.581,7464782.054,-95.57983114,31.22792673
1884190.212,7603983.537,-95.90340852,32.49222412
1636220.746,7684159.802,-98.53559514,33.26979991
1761464.181,7719889.756,-97.17985106,33.56960046
1850056.943,7328675.056,-96.36350508,30.02648339
1487203.591,7963383.258,-100.1414114,35.79383492
2080785.992,7338837.828,-93.96467356,30.02715747
1766597.298,7304032.724,-97.23648184,29.82640847
1610636.191,7397021.498,-98.84288354,30.68835062
1982613.991,7649659.13,-94.83256197,32.86591211
1231630.754,7495693.36,-102.8327207,31.55073057
1452926.89,7894115.468,-100.5166122,35.16821535
1636802.489,7065565.044,-98.61269604,27.69945593
1237510.13,7534593.346,-102.781005,31.9020441
2102350.464,7413654.3,-93.69682287,30.68884239
1598547.86,6997945.361,-99.00676613,27.09289974
1487652.232,7959042.348,-100.1363945,35.75467685
1871470.401,7318716.292,-96.14483262,29.93033933
1406063.284,7586151.523,-101.0003548,32.39191337
1417615.993,7328762.692,-100.8561315,30.07619379
1608385.153,7519915.598,-98.8531069,31.7945744
2030990.697,7642769.06,-94.3192345,32.78263765
1509666.768,7697811.802,-99.895938,33.40077599
2001520.592,7392950.967,-94.76045045,30.55003613
1387168.294,7703142.611,-101.2152354,33.44323432
1060604.98,7334981.148,-104.5663267,30.05342843
1903502.132,7294239.778,-95.8222908,29.69960542
1707713.521,6897517.569,-97.92567001,26.17193873
1311710.708,7464871.506,-101.9818489,31.28907468
1252617.621,7805466.922,-102.6907641,34.34322336
1492458.776,7822853.833,-100.0821842,34.52693243
1878042.384,7755308.875,-95.90928994,33.85561395
1620418.417,6946143.722,-98.79205276,26.6230838
1588886.051,7772261.852,-99.03617491,34.06773085
1574477.04,7758893.126,-99.19346772,33.94837063
1823962.96,7395788.67,-96.61307496,30.63783576
1928192.021,7453083.72,-95.5001,31.11980185
1382210.175,7781391.247,-101.2783635,34.14731744
1948660.318,7326653.044,-95.34114426,29.97502533
1066264.674,7346703.503,-104.5125393,30.16097299
1405536.013,7360873.302,-100.984628,30.36437427
1782057.628,7328088.768,-97.0696941,30.0393672
1534469.346,7424678.391,-99.6385398,30.94199082
2015217.093,7462922.067,-94.58182426,31.17317847
1890806.302,7183599.037,-95.9950551,28.70775534
1549171.539,7044123.659,-99.5023151,27.51272813
1839528.68,7304254.06,-96.48086424,29.80976208
2015142.903,7690633.482,-94.46289818,33.22016239
1511754.98,7089888.965,-99.88052738,27.92656132
1975561.712,7499281.752,-94.98093199,31.51687188
1765546.212,6878383.229,-97.35288986,25.98779746
1914008.179,7259285.622,-95.72758509,29.38140283
1537185.152,7761921.897,-99.59718821,33.97748213
2053075.785,7501543.963,-94.16299943,31.50300789
1629885.017,7420045.523,-98.63862121,30.89360722
1748850.35,7691454.838,-97.32326587,33.31649435
1400966.847,7267332.58,-101.0232393,29.52175119
1603410.867,7042332.835,-98.95352436,27.49315132
2025792.738,7559778.023,-94.41947809,32.03905478
1514647.893,7560011.727,-99.84440231,32.16038646
1508772.554,7581880.138,-99.90661836,32.35725792
1578148.27,7732819.952,-99.15586561,33.71333719
1716760.541,7203611.296,-97.7738638,28.93218262
1497414.406,7808845.738,-100.0281404,34.40075093
1943185.417,7285236.301,-95.41573294,29.60444069
1984141.992,7382704.675,-94.94663796,30.46517071
1203593.187,7496932.015,-103.1288856,31.55507913
2048755.451,7590500.659,-94.15901112,32.30452463
1148837.397,7361046.378,-103.6590913,30.31745313
1541795.842,7810065.418,-99.545099,34.41096769
1281638.088,7650231.75,-102.3395267,32.95171962
1587645.986,6955973.291,-99.12000366,26.7146778
1326963.096,7756843.763,-101.8733492,33.91917163
2044560.926,7466548.805,-94.27179834,31.19248557
1823782.714,7286817.727,-96.64943446,29.65721409
1950996.572,7410367.112,-95.27986267,30.72710678
924807.0959,7534165.575,-106.0888815,31.78544873
2044640.24,7397020.677,-94.30854206,30.56746527
1290144.624,7588186.64,-102.2349919,32.39497927
2043496.768,7644688.381,-94.18460439,32.79404627
1646351.468,7334976.967,-98.47830836,30.12595088
1893108.491,7425477.217,-95.87923662,30.88381025
1890273.239,7238748.973,-95.97999302,29.20454133
1857215.48,7333709.999,-96.28744151,30.06965315
1540975.117,7538214.424,-99.56564471,31.96358712
1610210.785,7285812.331,-98.85932003,29.68718818
1724190.766,7542834.165,-97.62276086,31.98421788
1649112.448,7713662.569,-98.39241794,33.5337774
1634250.079,6908123.041,-98.65793816,26.27805689
1498984.603,7415671.94,-100.0106428,30.86143225
1227564.532,7695825.159,-102.9315609,33.35044797
1257691.75,7938845,-102.6705927,35.5461846
1614453.816,7325466.091,-98.81099859,30.04384141
1469328.484,7425238.972,-100.3216592,30.94714237
1607786.724,7529369.979,-98.85840686,31.8797112
1729041.365,7631528.584,-97.55053103,32.7813328
1960247.111,7496747.559,-95.14352401,31.50023443
1703179.683,7108921.85,-97.93147946,28.08114881
2045075.821,7577232.043,-94.20549277,32.18701444
1446778.898,7941264.819,-100.5868272,35.5931065
1045996.459,7437550.369,-104.7638121,30.97040015
2102381.973,7420954.298,-93.69214483,30.75442945
1641352.288,7654681.706,-98.48477508,33.00384226
1746474.934,7090448.655,-97.49509385,27.9065047
1230916.265,7513852.418,-102.8451846,31.71393695
1614687.695,7664797.169,-98.76937419,33.09786795
1956646.93,7317911.573,-95.26219559,29.89333199
1541590.662,7203485.033,-99.57281715,28.94996682
2000209.314,7725203.085,-94.60505981,33.53764683
1486827.365,7349468.052,-100.137162,30.26540427
994531.9539,7514293.072,-105.3418685,31.63923103
1352565.623,7983245.994,-101.6323623,35.96332149
1584167.43,7767227.018,-99.08778833,34.02274663
1707914.281,7356719.533,-97.83392136,30.31244077
1493676.384,7395472.288,-100.0661337,30.67959624
1792994.941,7201855.714,-96.9917572,28.90012346
1534427.358,7421259.442,-99.63909701,30.91121923
1712554.755,7536114.571,-97.74755985,31.92594749
1722983.188,7570806.728,-97.62920907,32.23613779
1674845.817,7260810.967,-98.19466381,29.45428496
1294771.33,7327054.426,-102.1321494,30.04588845
1369214.752,7657628.333,-101.402371,33.03161643
1146665.985,7261769.642,-103.6476223,29.42331974
1125409.592,7381870.135,-103.9106746,30.49759424
1758785.09,7744093.557,-97.20213721,33.78808166
1252229.546,7738752.431,-102.6774317,33.74245426
1790859.596,7261017.069,-96.99719354,29.43344248
1751549.489,7162962.371,-97.4264053,28.55912803
1409755.57,7356352.863,-100.9402483,30.32401062
1739347.543,6966205.459,-97.59494226,26.78676069
1695198.52,6885396.121,-98.05275419,26.06441017
1508957.531,7630774.678,-99.90419846,32.79732475
1194986.371,7534373.841,-103.231223,31.88967663
2035171.734,7286718.586,-94.46491791,29.57991531
1578601.911,7676473.456,-99.15560913,33.20601722
1552662.28,7706559.215,-99.43260625,33.47835605
1053357.123,7535221.026,-104.730447,31.85146071
1806260.47,7359267.423,-96.80904733,30.31394639
1649992.983,7750492.511,-98.37710439,33.86525946
1828386.979,7225137.21,-96.6212971,29.10060952
1298060.975,7895773.611,-102.2162907,35.16592591
1492555.661,7362832.717,-100.0776143,30.3857718
1380776.037,7759521.365,-101.291158,33.95021065
1969984.602,7500141.854,-95.03930687,31.5268668
1361181.028,7791678.138,-101.5080858,34.23758394
1471226.332,7498172.105,-100.3038562,31.60359072
1562942.423,7279163.704,-99.3489375,29.63075902
1682765.619,7664702.647,-98.03902304,33.08818153
1362686.472,7593635.391,-101.4632918,32.45491946
1505425.807,7205800.582,-99.94426363,28.97154264
1952618.957,7733537.671,-95.11367248,33.63250446
1243234.89,7435607.022,-102.6948468,31.01272637
1759900.573,7258536.745,-97.3172997,29.41827086
1966443.091,7620385.794,-95.01956353,32.60937779
1712411.362,7112012.262,-97.83690227,28.10742189
1719072.309,7242833.955,-97.74191089,29.28506608
1844907.624,7568400.813,-96.33451321,32.184573
1063524.317,7536672.888,-104.6235338,31.86838066
1362581.628,7629178.549,-101.4694376,32.77478217
1034745.843,7549914.096,-104.9342389,31.97625559
1871549.541,7492274.161,-96.08024811,31.49164689
1356732.205,7482383.074,-101.5105577,31.45305014
1522043.047,7373740.759,-99.76995847,30.48378508
1687310.302,7289971.018,-98.06071435,29.71497533
1122784.428,7438102.521,-103.9590486,31.00259437
1461153.072,8026068.919,-100.431987,36.3589998
1261797.785,7392206.291,-102.4898465,30.62609619
1906858.56,7443659.844,-95.72788832,31.04265693
1275295.999,7858055.466,-102.456872,34.82168581
1374390.208,7797694.109,-101.3654072,34.29331525
1378476.684,7640375.793,-101.3008934,32.87735067
1537342.365,7186083.96,-99.61707065,28.79330145
1473857.071,7783207.139,-100.2837915,34.16949849
1693599.676,7562043.433,-97.94327311,32.16257498
1996180.731,7596507.412,-94.71467515,32.38229044
1359627.78,7483218.944,-101.4801496,31.46092417
1352085.646,7463616.8,-101.5567598,31.28359239
1423262.126,7419250.031,-100.8042937,30.89112896
1654241.874,7476725.2,-98.37463647,31.40073558
1512105.057,7211203.364,-99.87558183,29.02017463
1722584.408,6945594.555,-97.76751552,26.60377367
1223614.924,7557736.831,-102.9346511,32.10702923
1568076.692,7513454.595,-99.280067,31.73948975
1120546.438,7293793.666,-103.9287761,29.70352347
1383609.826,7371020.743,-101.2143141,30.45375888
1610914.402,7478922.224,-98.83092696,31.42542946
1664462.846,7701489.218,-98.22905188,33.42207978
1592110.388,7623507.914,-99.01555793,32.72826659
1559325.237,7562821.467,-99.36964076,32.18424574
1647183.506,7287882.01,-98.47639912,29.70181795
1620014.768,7502746.616,-98.73213753,31.63892759
1695666.415,7530641.9,-97.9275678,31.87967446
